pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),68.17298,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),48.01218,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),53.5218,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),53.561,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),55.6352,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),58.15553,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),75.22729,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),71.51212,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),56.52973,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),36.04907,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),39.81991,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Pequena (10-49) | n respuestas (ponderado),28.61929,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SML.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),59,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),77,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),71,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),82,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),64,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),99,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),65,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),78,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),76,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),78,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),52,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),74,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),79,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),67,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),48,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),50,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | n respuestas (sin ponderar),49,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,4.230945,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,4.174243,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,3.015829,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.290512,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.858249,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.967583,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.907073,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.406332,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.271336,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.020931,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.541745,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.003169,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.471936,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.79886,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.420246,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,1.936389,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | media ponderada,2.094037,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,4,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,3,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,2.15,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,1.96,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Mediana (50-249) | mediana ponderada,1.75,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.ES.MED.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
