pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | media ponderada,4.208219,pct_neto_encuesta,2024-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WA,2026-09-16,,,tamano_empresa_empleados,porcentaje_neto_encuesta,media_ponderada_volumen,serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WA
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | media ponderada,0.80633,pct_neto_encuesta,2024-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WA,2026-09-16,,,tamano_empresa_empleados,porcentaje_neto_encuesta,media_ponderada_volumen,serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WA
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | media ponderada,2.417817,pct_neto_encuesta,2025-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WA,2026-09-16,,,tamano_empresa_empleados,porcentaje_neto_encuesta,media_ponderada_volumen,serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WA
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),749.3918,pct_anual,2010-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1097.235,pct_anual,2010-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1121.723,pct_anual,2011-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1136.46,pct_anual,2011-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1139.188,pct_anual,2012-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1183.227,pct_anual,2012-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1264.403,pct_anual,2013-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1212.595,pct_anual,2013-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1594.821,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1883.452,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1838.202,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1993.734,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1845.547,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1993.441,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1878.698,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1992.941,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1755.344,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1825.776,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1727.888,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1993.957,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1752.416,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1782.519,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1653.499,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1611.478,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1450.181,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),1454.287,pct_anual,2022-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (ponderado),850.1663,pct_anual,2023-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.1.0.FG.ZZZZ.NT.FL.WN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),222,pct_anual,2010-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),344,pct_anual,2010-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),332,pct_anual,2011-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),325,pct_anual,2011-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),292,pct_anual,2012-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),342,pct_anual,2012-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),379,pct_anual,2013-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),304,pct_anual,2013-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),572,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),583,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),511,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),509,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),471,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),458,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),410,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),389,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),333,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),329,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),279,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
Zona euro (referencia),acceso_a_financiacion,Brecha de financiacion (financing gap) | Micro (1-9) | n respuestas (sin ponderar),286,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.U2.MIC.A.0.2.0.FG.ZZZZ.NT.FL.UN"
