pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Portugal,parametros_riesgo_irb,Tasa de perdida (media ponderada) | Minorista con garantia inmobiliaria,8.9311,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,PD ajustada (mediana) | Minorista con garantia inmobiliaria,0.7163,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,PD ajustada (media ponderada) | Minorista con garantia inmobiliaria,0.8787,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,LGD (mediana) | Minorista con garantia inmobiliaria,18.0400,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,LGD (media ponderada) | Minorista con garantia inmobiliaria,22.6656,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, total",0.1852,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, total",1.1794,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, total",27.2395,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, total",31.6077,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, total",0.9400,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, total",1.5329,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"LGD (mediana) | Empresas, total",38.5676,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, total",35.3372,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual PYME",1.3240,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual PYME",1.9543,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, del cual PYME",35.6173,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, del cual PYME",33.5301,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual PYME",1.7282,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual PYME",2.2521,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual PYME",34.3750,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual PYME",33.6786,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual gran empresa",0.1305,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual gran empresa",0.4450,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, del cual gran empresa",22.7175,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, del cual gran empresa",21.0325,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual gran empresa",0.5658,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual gran empresa",0.6283,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual gran empresa",40.0000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual gran empresa",38.3365,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,Tasa de default (mediana) | Minorista con garantia inmobiliaria,0.5666,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,Tasa de default (media ponderada) | Minorista con garantia inmobiliaria,0.5433,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,Tasa de perdida (mediana) | Minorista con garantia inmobiliaria,12.6724,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,Tasa de perdida (media ponderada) | Minorista con garantia inmobiliaria,18.2416,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,PD ajustada (mediana) | Minorista con garantia inmobiliaria,0.8155,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,PD ajustada (media ponderada) | Minorista con garantia inmobiliaria,0.9268,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,LGD (mediana) | Minorista con garantia inmobiliaria,18.3012,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Espana,parametros_riesgo_irb,LGD (media ponderada) | Minorista con garantia inmobiliaria,28.0573,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Francia,parametros_riesgo_irb,"Coste del riesgo PYME (PD x LGD, mediana)",0.6780,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02), calculo propio",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,"PD ajustada 2.15% por LGD 31.5%, ambas mediana de entidades declarantes"
Alemania,parametros_riesgo_irb,"Coste del riesgo PYME (PD x LGD, mediana)",0.3960,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02), calculo propio",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,"PD ajustada 1.26% por LGD 31.4%, ambas mediana de entidades declarantes"
Irlanda,parametros_riesgo_irb,"Coste del riesgo PYME (PD x LGD, mediana)",0.4033,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02), calculo propio",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,"PD ajustada 1.08% por LGD 37.3%, ambas mediana de entidades declarantes"
Italia,parametros_riesgo_irb,"Coste del riesgo PYME (PD x LGD, mediana)",0.8045,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02), calculo propio",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,"PD ajustada 2.26% por LGD 35.6%, ambas mediana de entidades declarantes"
Paises Bajos,parametros_riesgo_irb,"Coste del riesgo PYME (PD x LGD, mediana)",0.3493,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02), calculo propio",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,"PD ajustada 1.18% por LGD 29.7%, ambas mediana de entidades declarantes"
Portugal,parametros_riesgo_irb,"Coste del riesgo PYME (PD x LGD, mediana)",0.5040,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02), calculo propio",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,"PD ajustada 1.26% por LGD 40.0%, ambas mediana de entidades declarantes"
Espana,parametros_riesgo_irb,"Coste del riesgo PYME (PD x LGD, mediana)",0.5941,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02), calculo propio",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,"PD ajustada 1.73% por LGD 34.4%, ambas mediana de entidades declarantes"
