pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,5.8700,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,6.3900,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Retrasos de pago | Total,12.1750,pct_cartera,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,11.9000,pct_cartera,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,11.8000,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,11.9750,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,12.1750,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,11.8250,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,12.0750,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,12.2106,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,13.3000,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,11.9000,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,11.1164,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,10.9000,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,11.2925,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,12.8000,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,12.5073,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Francia,financiacion_pyme,Retrasos de pago | Total,11.8750,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,20.4000,pct_cartera,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,21.3000,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,17.3000,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,16.2000,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,17.5000,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,17.3000,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,16.1000,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,15.0000,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,13.4000,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,12.3000,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,12.2000,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,12.4000,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,13.4000,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,10.8000,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Retrasos de pago | Total,9.5000,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,13.2000,pct_cartera,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,13.9000,pct_cartera,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,16.0000,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,17.0000,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,18.0000,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,18.0000,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,17.0000,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,16.0000,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,6.0000,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,5.0000,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,5.0000,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,1.0000,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,20.0000,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,-2.0000,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Paises Bajos,financiacion_pyme,Retrasos de pago | Total,11.0000,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,39.9000,pct_cartera,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,33.0000,pct_cartera,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,35.0000,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,37.0000,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,41.0000,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,40.0000,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,35.0000,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,33.0000,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,21.0000,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,20.0000,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,20.0000,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,12.0000,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,18.0000,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,12.0000,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,12.0000,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Portugal,financiacion_pyme,Retrasos de pago | Total,13.0000,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,5.0000,pct_cartera,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,5.0000,pct_cartera,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,14.0000,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,12.0000,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,6.0000,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,9.0000,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,16.0000,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,11.0000,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,9.0000,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,7.0000,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,5.0000,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,2.0000,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,3.0000,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Espana,financiacion_pyme,Retrasos de pago | Total,2.0000,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida PAYMENT_DELAYS; definicion nacional de PYME, no armonizada entre paises; unidad original D"
Italia,financiacion_pyme,Ratio de NPL | Total,40509.0000,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,5850.0000,eur_millones,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,6861.0000,eur_millones,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,11267.0000,eur_millones,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,11883.0000,eur_millones,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,9826.0000,eur_millones,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
Francia,financiacion_pyme,Prestamos con aval publico | PYME,8465.0000,eur_millones,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,volumen,dato_unico,"medida LOAN_GOV_GUARANTEED; definicion nacional de PYME, no armonizada entre paises; unidad original EUR"
